,최근성_R,빈도_F,총금액_M,RFM_SCORE
17222,0.8259212316465567,0.0033826108744675503,0.01635715975926842,E
17223,0.16952262901151505,0.006013530443497868,0.016613135717825973,E
17226,0.17442680677539607,0.002505637684790778,0.01649578991083304,E
17227,0.9515370456190896,0.00576296667501879,0.018419239215065785,E
17228,0.9595270399797505,0.025933350037584554,0.021826038188836182,E
17229,0.7428349683694493,0.00576296667501879,0.016232449005229993,E
17230,0.2928343169606382,0.009020295665246801,0.02732536309805616,E
17231,0.9681144692786299,0.06827862691054871,0.02613129022419568,E
17232,0.9945858621953965,0.004384865948383862,0.01659456477479736,E
17233,0.9063385799660151,0.003006765221748934,0.015781812915192282,E
17234,0.5120575770942328,0.0016286644951140057,0.015637368331749633,E
17235,0.9333348222677589,0.003507892758707089,0.01704752663758628,E
17236,0.967745958008327,0.013029315960912046,0.018337520017943684,E
17237,0.9707647725559607,0.002255073916311701,0.016218106739930856,E
17238,0.9945002484659323,0.0707842645953395,0.028304936294089027,E
17239,0.16346266589986544,0.0018792282635930837,0.01644807633045213,E
17242,0.710783793693246,0.004885993485342017,0.01910893655274315,E
17243,0.9973869200833059,0.0508644450012528,0.045515302263241166,E
17244,0.8582329698472169,0.0037584565271861674,0.018474141547586802,E
17245,0.4530269106285723,0.0010022550739163113,0.015713343574955865,E
17247,0.960079806885205,0.006765221748935101,0.01610358005142424,E
17248,0.678472055492586,0.008519168128288646,0.016232061376438123,E
17250,0.9918946132213655,0.007015785517414178,0.016464180544805217,E
17251,0.029616766890565183,0.004760711601102479,0.01610742110036185,E
17252,0.6887661758766567,0.010774242044600346,0.016356137828817133,E
17253,0.9517752751271642,0.0021297920320721615,0.015737341321070637,E
17254,0.9892722274645122,0.01390628915058882,0.016069222044872256,E
17255,0.8927371639893766,0.009646705086444498,0.016160737678734313,E
17256,0.7133056763763803,0.0018792282635930837,0.015954906790252122,E
17259,0.603591682067832,0.015409671761463288,0.017235385645718207,E
17262,0.8606469047845047,0.001378100726634928,0.019525884176869377,E
17263,0.44273279024450163,0.002756201453269856,0.015332727340322042,E
17265,0.6299234873822113,0.0157855174141819,0.01709277348929166,E
17266,0.9947924518469301,0.009897268854923575,0.016203834952593876,E
17267,0.6601358280429631,0.0046354297168629405,0.016228431761386986,E
17268,0.7129259980978861,0.0006264094211976945,0.017800160795470657,E
17272,0.8878590425779411,0.014407416687546975,0.022666276453682847,E
17274,0.9062455215644233,0.0032573289902280114,0.015503777354479303,E
17277,0.39161581025019687,0.008519168128288646,0.01886335609360389,E
17278,0.35413746959316733,0.0017539463793535448,0.01597619113482381,E
17279,0.8471385472094577,0.0010022550739163113,0.015771065025963194,E
17282,0.6517736000759355,0.011651215234277118,0.021111814520327867,E
17284,0.8393960881970308,0.0367075920821849,0.02089428429012746,E
17286,0.9437126952132618,0.005512402906539712,0.015651569641124453,E
17287,0.9303867321053347,0.015409671761463288,0.018858986459950104,E
17288,0.9762496347457738,0.01766474567777498,0.020112155105079996,E
17289,0.9168262618253964,0.01390628915058882,0.01840810369704484,E
17290,0.9919374200860975,0.01265347030819343,0.01696006348654831,E
17291,0.17456081087368808,0.0,0.017050134322186127,E
17293,0.9787584892526853,0.016787772488098214,0.021716867825453567,E
17295,0.9247325036246248,0.008519168128288646,0.017071806295549684,E
17297,0.9546489185683151,0.006264094211976945,0.015573550537015639,E
17298,0.7297453736015648,0.0036331746429466285,0.016865552539294545,E
17299,0.9704279011421989,0.007015785517414178,0.017467046707331273,E
17301,0.9438169206230446,0.00814332247557003,0.015805599227420575,E
17302,0.9621177858800627,0.010022550739163113,0.01905569045233284,E
17303,0.032568579389052985,0.006514657980456023,0.015990286727255394,E
17306,0.9731321782924528,0.008519168128288646,0.04541726741787951,E
17307,0.022056702345257834,0.0,0.014571283437167924,E
17309,0.7456713884499635,0.001378100726634928,0.01540077381278551,E
17311,0.791104361275049,0.006765221748935101,0.019989241539076594,E
17312,0.6300407409682167,0.0016286644951140057,0.01737961879527438,E
17313,0.9540533447981284,0.0033826108744675503,0.023172308221976683,E
17314,0.9353262720618206,0.01691305437233775,0.0239709292501691,E
17315,0.9999032192623447,0.060886995740415915,0.036973056098872116,E
17317,0.8772299119481404,0.001252818842395389,0.024003560546648213,E
17320,0.732068111305293,0.009020295665246801,0.01934003379065895,E
17321,0.9786542638429025,0.013279879729391125,0.017578930472256962,E
17323,0.9603180363932796,0.0254322225006264,0.018312359385453312,E
17324,0.9541854877283885,0.006138812327737407,0.018598640867738762,E
17325,0.2496124117573707,0.0006264094211976945,0.015450284581201445,E
17329,0.9626538022732306,0.004009020295665245,0.01695255758357849,E
17330,0.9406026834320683,0.0006264094211976945,0.01639151776582041,E
17331,0.6702475539599142,0.0,0.015726558192860476,E
17333,0.7718971071865282,0.0033826108744675503,0.01685085788418462,E
17334,0.19371222992125398,0.001378100726634928,0.016189598404237976,E
17337,0.5955421303301526,0.0685291906790278,0.021960756813501035,E
17338,0.9546116952076784,0.09471310448509142,0.038409819835423374,E
17339,0.7481448807642701,0.0010022550739163113,0.01596674708789465,E
17340,0.9763668883317793,0.05299423703332496,0.05701247794700515,E
17341,0.5818755734723998,0.022801302931596077,0.017862604269942576,E
17343,0.0488258821471179,0.0020045101478326226,0.01579153887397007,E
17344,0.8767273965795455,0.0038837384114257063,0.01567500356354196,E
17345,0.960046305860632,0.010774242044600346,0.017004112212897004,E
17346,0.991900196725461,0.06289150588824854,0.024312113064975573,E
17347,0.76955389663445,0.0,0.01591600295514095,E
17348,0.9623206531955324,0.02681032322726133,0.01919520157842444,E
17349,0.5204495837497697,0.0010022550739163113,0.015499442959806592,E
17350,0.9788887710149135,0.008895013781007263,0.019535856808514725,E
17351,0.9041777638810565,0.0032573289902280114,0.017178228018408136,E
17353,0.6547700806071874,0.0008769731896767723,0.021240753952095775,E
17354,0.8657427828556645,0.0018792282635930837,0.020018172742542414,E
17356,0.1663028083164432,0.002255073916311701,0.01573720036514632,E
17357,0.9360874897868403,0.005512402906539712,0.0164769370559558,E
17358,0.18839487285430592,0.007266349285893257,0.016398389367130804,E
17359,0.9707182433551648,0.0017539463793535448,0.01555973685643269,E
17360,0.9544776911093865,0.016411926835379596,0.017173435516981396,E
17361,0.8689979657433411,0.003507892758707089,0.01682953830063185,E
17362,0.35967072215180806,0.004259584064144323,0.01620943795058543,E
17364,0.9995719313526783,0.051741418190929575,0.03081070976065155,E
17365,0.9677701531927406,0.05850663993986467,0.032029379443305146,E
17367,0.3623098584209478,0.004134302179904784,0.015702595685726784,E
17368,0.9386484569986431,0.01591079929842144,0.01986474221892463,E
17370,0.8067437562465452,0.004009020295665245,0.01668146410213807,E
17371,0.9545130533019912,0.010774242044600346,0.016602916413313074,E
17372,0.8926608561000713,0.031571034828363806,0.019840638755866627,E
17373,0.8930907859154248,0.007015785517414178,0.017388851408317068,E
17374,0.4153233686396909,0.0033826108744675503,0.01685621420930862,E
17375,0.4913055535392902,0.008769731896767724,0.016421823289548308,E
17376,0.8123682060387458,0.002881483337509395,0.015825227339881558,E
17377,0.9381850261587166,0.052367827612127264,0.028943713304107294,E
17379,0.9706419354658598,0.01027311450764219,0.01653515185269824,E
17381,0.9784644247036556,0.01365572538210974,0.08654714896380655,E
17382,0.8258225897408696,0.0001252818842395389,0.015339634180613518,E
17383,0.9898119661937438,0.006264094211976945,0.015811448898279686,E
17384,0.9494097305587039,0.0017539463793535448,0.016294610567853272,E
17385,0.9622778463308003,0.00576296667501879,0.0160292962793098,E
17386,0.9810868104605088,0.0033826108744675503,0.02457584159937049,E
17387,0.948873714165536,0.009646705086444498,0.017872294989739287,E
17388,0.7933749862738858,0.0017539463793535448,0.01954773234513833,E
17389,0.999642655737888,0.027937860185417177,0.12540746393334334,E
17391,0.5628265186665847,0.0002505637684790778,0.016902130601654505,E
17392,0.17989119611685905,0.007642194938611874,0.01672279942694369,E
17394,0.413121606858032,0.00037584565271861676,0.015827588351613846,E
17396,0.8956294191108456,0.0032573289902280114,0.040942163493719444,E
17397,0.9411833678580003,0.011400651465798039,0.017563249125676826,E
17398,0.6941319233124326,0.0046354297168629405,0.017411615790094075,E
17400,0.6626223485334927,0.02655975945878225,0.022614933258250806,E
17402,0.9889911910917053,0.007266349285893257,0.024390590275838404,E
17403,0.903792502098467,0.004009020295665245,0.01610157142950274,E
17404,0.9896816844315156,0.02505637684790778,0.1218861735100474,E
17405,0.9978075440585003,0.011651215234277118,0.01851755597227608,E
17406,0.11557667360882343,0.014407416687546975,0.02190578400301786,E
17408,0.5631522230721555,0.0001252818842395389,0.015224226517579932,E
17409,0.5066155217691519,0.001503382610874467,0.017829091998936487,E
17410,0.9574462541201607,0.007892758707090951,0.01938972075398028,E
17411,0.9680158273729427,0.005261839138060634,0.017748359493284592,E
17412,0.994502109633964,0.00814332247557003,0.019542446497976484,E
17414,0.8846876122516969,0.0006264094211976945,0.01785076397230004,E
17415,0.7882735246986305,0.0016286644951140057,0.016898747659470924,E
17416,0.9222720394865409,0.0338261087446755,0.03920678463150509,E
17418,0.8874551691150332,0.0036331746429466285,0.01674235706144251,E
17419,0.9706251849535731,0.025933350037584554,0.02991296147868402,E
17420,0.8662229642078776,0.0036331746429466285,0.017219387148308358,E
17422,0.9571875517637358,0.016787772488098214,0.021639412545042022,E
17423,0.8798411306968027,0.0033826108744675503,0.017447735745700004,E
17425,0.949376229534131,0.005261839138060634,0.017784408970928367,E
17426,0.9896556280790699,0.03395139062891504,0.032807103755717736,E
17427,0.8095634258147728,0.0001252818842395389,0.015464380173633028,E
17428,0.9996556839141107,0.0428464044099223,0.07529188888514962,E
17429,0.6780979607181874,0.005136557253821095,0.01691382994337272,E
17430,0.9138539764785585,0.0016286644951140057,0.016045682405511515,E
17431,0.16133162850341617,0.005261839138060634,0.016530359351271496,E
17432,0.9522852351678867,0.005888248559258329,0.01639807221630109,E
17433,0.7643277368010616,0.006639939864695563,0.01617747619474682,E
17434,0.9946882264371475,0.01716361814081683,0.023331905567283283,E
17436,0.9972826946735232,0.0010022550739163113,0.01587139040509499,E
17438,0.3385148251339576,0.002255073916311701,0.016442261898574107,E
17440,0.6057785545052364,0.0008769731896767723,0.015733253599265477,E
17442,0.9225084078265837,0.017414181909295907,0.022897902276314837,E
17443,0.4128331258130979,0.0,0.01699177856951937,E
17444,0.6059441984600695,0.016787772488098214,0.025469572637495008,E
17446,0.5280673445040639,0.0010022550739163113,0.015535210525601735,E
17447,0.8929605041531964,0.004384865948383862,0.017017467786725932,E
17448,0.6140235288862584,0.0,0.0,E
17449,0.9950976834041507,0.03482836381859182,0.02393604265890093,E
17450,0.9786319298265205,0.04384865948383862,0.67577723537155,B
17451,0.9975655922143619,0.013279879729391125,0.02091990302937186,E
17453,0.9540887069907333,0.002255073916311701,0.016824322931432163,E
17454,0.4855508219848613,0.007516913054372335,0.016932894232136432,E
17455,0.45590799874185045,0.0008769731896767723,0.015573268625167008,E
17456,0.022054841177226007,0.0020045101478326226,0.01598965242559597,E
17457,0.6623059499680809,0.002255073916311701,0.021232648986447614,E
17458,0.9598192433607484,0.006639939864695563,0.016224484995506144,E
17459,0.8848216163499888,0.01378100726634928,0.017425429470677024,E
17460,0.7907451558449051,0.004510147832623401,0.016704193244934,E
17461,0.9407608827147741,0.01378100726634928,0.017778383105163862,E
17462,0.8634014334716181,0.0033826108744675503,0.017445304256005555,E
17463,0.9572117469481497,0.02731145076421948,0.021738892188627918,E
17464,0.5766010232701839,0.0010022550739163113,0.016130960739722595,E
17466,0.9732457095423945,0.005011275369581556,0.017798892192151815,E
17468,0.9735025507307875,0.0005011275369581556,0.015591945285138855,E
17469,0.957165217747354,0.011150087697318962,0.02160392689109551,E
17470,0.8820615041587799,0.009646705086444498,0.019073803288607426,E
17472,0.48834071286457953,0.022550739163117003,0.01761216083141442,E
17475,0.7885061707026095,0.0016286644951140057,0.015794111319588838,E
17480,0.804076702456928,0.0037584565271861674,0.016894060874987418,E
17481,0.9919188084057793,0.01027311450764219,0.019511718106475635,E
17483,0.8258318955810288,0.002505637684790778,0.0165682060169503,E
17486,0.3006288886779565,0.002881483337509395,0.01650770068643773,E
17489,0.8441197326618239,0.003507892758707089,0.016436412227714997,E
17490,0.9995868206969328,0.010648960160360807,0.021899300030499336,E
17491,0.9977070409847811,0.01365572538210974,0.02759053643067532,E
17492,0.33562070884445666,0.001378100726634928,0.016429117758631654,E
17495,0.981161257181782,0.0032573289902280114,0.016862521986921754,E
17496,0.04006350305324616,0.0011275369581558504,0.016064323826502285,E
17498,0.798947323361195,0.0020045101478326226,0.016068446787288523,E
17499,0.22505429957732875,0.004885993485342017,0.01730413689780325,E
17500,0.9546154175437421,0.0005011275369581556,0.019119367291142518,E
17501,0.4100413737653477,0.0021297920320721615,0.016126168238295855,E
17502,0.975922069172171,0.0033826108744675503,0.01753748943050811,E
17503,0.9942452684455712,0.0046354297168629405,0.017078889330746555,E
17504,0.44791986554922136,0.017414181909295907,0.024783258242001234,E
17505,0.5685068034997403,0.006389376096216485,0.019146994652308423,E
17506,0.8124017070633187,0.0018792282635930837,0.01614621921852978,E
17507,0.30038321449775457,0.010899523928839883,0.017243173460536658,E
17508,0.24905592251585246,0.002630919569030317,0.016474012220526246,E
17509,0.8471720482340307,0.04610373340015032,0.03660755738712117,E
17510,0.9353616342544254,0.0023803558005512397,0.016196223332680823,E
17511,0.99434577151929,0.13467802555750433,0.32565403108395274,D
17512,0.9248851194032351,0.013154597845151586,0.025399094675337092,E
17513,0.8074658894428964,0.0006264094211976945,0.016917635753329247,E
17514,0.6572752127780352,0.004885993485342017,0.01584443258456959,E
17515,0.9170551854933119,0.010774242044600346,0.01736101261326469,E
17516,0.96024731200807,0.017038336256577292,0.017815806903069716,E
17517,0.17441936210326878,0.001252818842395389,0.01565164011908661,E
17519,0.954872258732135,0.01027311450764219,0.021589866537645004,E
17520,0.8578700420810091,0.0036331746429466285,0.017036073968735622,E
17521,0.9358083145820655,0.005637684790779251,0.017653284722333566,E
17522,0.997284555841555,0.009020295665246801,0.018882244187462215,E
17523,0.9705749334167137,0.004009020295665245,0.01740936049530502,E
17524,0.03268024947096299,0.0006264094211976945,0.015620136470002023,E
17525,0.03776682170196373,0.0010022550739163113,0.01659872297456468,E
17526,0.9980011055338108,0.002756201453269856,0.017599510037207076,E
17527,0.8579221547859005,0.006013530443497868,0.01824142331654137,E
17528,0.9973887812513377,0.032448008018040576,0.02758412293611895,E
17530,0.9979750491813653,0.0492357805061388,0.023513668231688545,E
17531,0.6781091277263785,0.0017539463793535448,0.01614325914411915,E
17534,0.8579500723063781,0.0010022550739163113,0.015896269125736735,E
17535,0.24985622476954086,0.001503382610874467,0.0156885000932952,E
17536,0.525686910591349,0.0002505637684790778,0.015378749449611161,E
17537,0.9220654498350075,0.009270859433725881,0.018272292663966537,E
17538,0.9329272264687872,0.0010022550739163113,0.015455993296136237,E
17540,0.9781312756259574,0.0031320471059884726,0.01711920272510088,E
17542,0.27893697526693806,0.003006765221748934,0.015710876846280336,E
17545,0.8848942019032303,0.018040591330493603,0.017385468466133484,E
17547,0.003193764342626146,0.0001252818842395389,0.015067589246683964,E
17548,0.41810581484728193,0.0020045101478326226,0.01461061014005204,E
17549,0.9380398550522338,0.0006264094211976945,0.015633738716698497,E
17550,0.4721708850040109,0.005136557253821095,0.016050615862862567,E
17551,0.038003190042006564,0.005261839138060634,0.01619044413978387,E
17552,0.8873695553855688,0.006264094211976945,0.018315777566617966,E
17553,0.6539530278412125,0.0001252818842395389,0.020351322069662878,E
17554,0.9974781173168656,0.010899523928839883,0.021989406105118226,E
17555,0.9490263299441465,0.013154597845151586,0.016812130243978846,E
17556,0.45035613450289136,0.0006264094211976945,0.015665594755593877,E
17557,0.9624918806544611,0.004134302179904784,0.01701722111385838,E
17560,0.7476777275882799,0.0032573289902280114,0.018121927931702624,E
17561,0.9490840261531333,0.005637684790779251,0.015699847045202626,E
17562,0.9626482187691352,0.007892758707090951,0.01901146553107875,E
17564,0.935746896037015,0.006013530443497868,0.016709056224322894,E
17566,0.9793484795187765,0.018917564520170377,0.018284943458173882,E
17567,0.9815707141487855,0.022049611626158847,0.029249023836175385,E
17569,0.11037098662378536,0.003507892758707089,0.016321885539208384,E
17571,0.8663439401299466,0.0373340015033826,0.020389767798020025,E
17572,0.8102781143389969,0.001378100726634928,0.015908215140322503,E
17573,0.9222980958389867,0.0031320471059884726,0.01638799386771251,E
17574,0.351079570516865,0.0008769731896767723,0.015763382928087984,E
17576,0.9791586403795293,0.05211726384364818,0.027294035643876967,E
17578,0.4906578670642122,0.0006264094211976945,0.015548742294336053,E
17579,0.9892387264399394,0.006389376096216485,0.016660391191452854,E
17580,0.32460259409600284,0.005512402906539712,0.015869346544192413,E
17581,0.999946026127077,0.05650212979203205,0.05294212895951798,E
17582,0.3675527687666227,0.003507892758707089,0.015726804865728028,E
17584,0.9817270522634596,0.004384865948383862,0.01943405139217761,E
17585,0.7079455124447,0.026685041343021788,0.019101994473470593,E
17588,0.732079278313484,0.002756201453269856,0.019479509677769468,E
17589,0.8396566517214874,0.031571034828363806,0.023581221358416907,E
17590,0.994649141908479,0.02505637684790778,0.020321791803518716,E
17591,0.8044507972313264,0.020796792783763462,0.02291467603130842,E
17593,0.991699190578023,0.02681032322726133,0.02889311012727791,E
17594,0.7726099345427202,0.006138812327737407,0.018609036367157054,E
17595,0.9682075276802214,0.01027311450764219,0.016479227589725934,E
17596,0.9385088693962557,0.03370082686043597,0.025074508420618816,E
17597,0.42903831586627134,0.006765221748935101,0.022313322819196006,E
17600,0.9540905681587653,0.001503382610874467,0.01567887985146064,E
17601,0.36004109459014294,0.0010022550739163113,0.015517978663854123,E
17602,0.9947570896543252,0.07065898271109995,0.03290757009077385,E
17603,0.8667198960723771,0.0017539463793535448,0.011002772779226197,E
17604,0.41852085531838074,0.007767476822851413,0.01619932436301577,E
17608,0.9115870738157853,0.007266349285893257,0.015790763616386334,E
17609,0.8927557756696948,0.029691806564770724,0.018999272843625434,E
17611,0.9916172991846222,0.07278877474317212,0.029021062867575602,E
17612,0.85819574648658,0.01766474567777498,0.02213145443784751,E
17613,0.9408167177557291,0.039839639188173376,0.03099973165515908,E
17614,0.8475908110411933,0.012402906539714353,0.016483738179304038,E
17615,0.6517307932112036,0.0016286644951140057,0.01627064806071958,E
17616,0.5360498941925974,0.0002505637684790778,0.0171220218435872,E
17618,0.9864879200888894,0.009646705086444498,0.018532920168026504,E
17619,0.1639782094446833,0.009521423202204959,0.01587921345889452,E
17620,0.8417969949580957,0.00037584565271861676,0.015396157506264168,E
17621,0.9442040435736659,0.0032573289902280114,0.019817451506316672,E
17623,0.914092205986633,0.004009020295665245,0.0169664417421236,E
17624,0.962259234650482,0.006138812327737407,0.018081508820405056,E
17625,0.9518441383443421,0.03933851165121522,0.022322590671219777,E
17628,0.7831943971397569,0.0005011275369581556,0.015376106526030239,E
17629,0.9863874170151703,0.015409671761463288,0.021396228336616134,E
17630,0.546969367035364,0.0031320471059884726,0.01688380633149344,E
17631,0.9969793242843343,0.004760711601102479,0.01697095233170171,E
17633,0.9169825999400704,0.008895013781007263,0.019487050819720363,E
17634,0.9035524114223603,0.03708343773490352,0.023432512858263702,E
17636,0.9780735794169705,0.002881483337509395,0.016046281468189857,E
17637,0.9169193202269881,0.004259584064144323,0.017036954943262593,E
17639,0.2605802749689651,0.0007516913054372335,0.015491514189063827,E
17640,0.7691090774748417,0.0005011275369581556,0.01729983774211162,E
17642,0.680662650266054,0.004885993485342017,0.017619208627630212,E
17643,0.000530432889072524,0.0008769731896767723,0.015467023097213952,E
17644,0.9974185599398471,0.021047356552242536,0.024866774627158358,E
17646,0.41311230101787283,0.006639939864695563,0.018617775634464633,E
17647,0.8261073484497401,0.0007516913054372335,0.015578061126593745,E
17648,0.8388433212915762,0.011400651465798039,0.02141536310334201,E
17649,0.6406456764136036,0.006514657980456023,0.018145855199855235,E
17650,0.943945341217241,0.0008769731896767723,0.015694420242116463,E
17651,0.9702566736832701,0.02981708844901026,0.028805400303372385,E
17652,0.9330072566941562,0.03370082686043597,0.03180233468821342,E
17653,0.9224562951216924,0.006138812327737407,0.019252852551469614,E
17654,0.2576675469991457,0.002630919569030317,0.015523405466940284,E
17655,0.9730577315711795,0.01152593335003758,0.024171720964356998,E
17656,0.8043800728461168,0.010147832623402651,0.021010608166669102,E
17658,0.9730819267555934,0.002756201453269856,0.016821362857021533,E
17659,0.9915856593280811,0.020045101478326225,0.02552140917866216,E
17660,0.622195917714039,0.005512402906539712,0.015799855273504707,E
17663,0.9325624375345479,0.011150087697318962,0.021410852513763904,E
17664,0.9516077700042992,0.005261839138060634,0.017239860996315234,E
17666,0.9915428524633491,0.0021297920320721615,0.017675132890602515,E
17667,0.823304429393799,0.014532698571786512,0.02235257904411797,E
17668,0.9973850589152741,0.0017539463793535448,0.01633460681137789,E
17669,0.8869954606111704,0.008393886244049107,0.02711410540648781,E
17670,0.39121565912335265,0.001252818842395389,0.015834037085151294,E
17671,0.9597447966394751,0.007516913054372335,0.019634138326743933,E
17672,0.8845443023132457,0.014282134803307436,0.026056583584308287,E
17673,0.9973496967226692,0.02843898772237533,0.020825709232947808,E
17674,0.8017576870892635,0.0032573289902280114,0.01705098005773202,E
17675,0.9979024636281237,0.09020295665246802,0.08593282780665709,E
17676,0.9895514026692872,0.009771986970684035,0.019983673780066113,E
17677,0.9969960747966209,0.04009020295665245,0.07226404991390233,E
17678,0.29503049523820163,0.0018792282635930837,0.016159680509301944,E
17679,0.8600643591905408,0.0036331746429466285,0.022129163904077372,E
17680,0.9383432254414225,0.001252818842395389,0.015758978055453114,E
17682,0.9735509410996154,0.014783262340265592,0.023775599578048433,E
17684,0.8845703586656914,0.0017539463793535448,0.01595282769036846,E
17685,0.9569809621122024,0.016161363066900518,0.02635579777264972,E
17686,0.9815539636364989,0.03570533700826859,0.035334443478700586,E
17690,0.9198711327254759,0.0321974442495615,0.031842225214794795,E
17691,0.04103317159783136,0.002255073916311701,0.01613251125489007,E
17692,0.6597617332685647,0.00576296667501879,0.017693739072612204,E
17693,0.6359964786700837,0.0021297920320721615,0.0157682106684958,E
17694,0.6220153844149512,0.0017539463793535448,0.016106857276664586,E
17695,0.6486673106308058,0.004259584064144323,0.01780615142225408,E
17696,0.8982555272037624,0.015660235529942362,0.022865447174741114,E
17697,0.3678170546271429,0.002255073916311701,0.016303596508028408,E
17698,0.303037240111149,0.0008769731896767723,0.015655199256175586,E
17700,0.9570088796326798,0.018165873214733137,0.023950243968275754,E
17701,0.3245728154074935,0.002881483337509395,0.016581984458552173,E
17702,0.9199567464549401,0.009897268854923575,0.021169289298467644,E
17703,0.9065340026093576,0.006765221748935101,0.017923849619057804,E
17704,0.5493926078128112,0.0037584565271861674,0.018228490610485388,E
17705,0.9920621183442306,0.013405161613630664,0.021385656642292444,E
17706,0.9893615635300402,0.04936106239037833,0.05069127428208064,E
17707,0.5044323716678113,0.0005011275369581556,0.01564621331600045,E
17708,0.4985306078388676,0.004259584064144323,0.016050333951013938,E
17709,0.5469637835312684,0.0007516913054372335,0.015593531039287406,E
17711,0.9730688985793705,0.002756201453269856,0.016466224405707795,E
17712,0.8820354478063344,0.003507892758707089,0.016951852803956908,E
17714,0.14211692974276796,0.0011275369581558504,0.01564832765486519,E
17715,0.46395010580740265,0.0,0.01625937158677431,E
17716,0.9409451383499255,0.03169631671260334,0.03451101420782857,E
17718,0.3783121811586516,0.0006264094211976945,0.015600226445692408,E
17719,0.9005875707476498,0.03470308193435228,0.03402475150792004,E
17720,0.9305672654044226,0.006138812327737407,0.019323541947514004,E
17722,0.7429950288201869,0.014908544224505133,0.023498304035938118,E
17723,0.6602754156453507,0.0011275369581558504,0.026654871005066836,E
17724,0.8470175712873884,0.005512402906539712,0.018617740395483556,E
17725,0.9575355901856888,0.024680531195189166,0.0269886898728278,E
17727,0.9761602986802458,0.008268604359809568,0.018783011216743865,E
17728,0.9915167961109033,0.021047356552242536,0.023974171236428362,E
17730,0.9922817361719869,0.02743673264845902,0.033746469274339504,E
17731,0.7885191988788324,0.01027311450764219,0.0182038585627112,E
17732,0.0026354139330761204,0.0021297920320721615,0.016180330552214208,E
17733,0.897646925257353,0.004259584064144323,0.017548378275661507,E
17734,0.8579240159539324,0.005261839138060634,0.01757811997569215,E
17735,0.9950809328918643,0.08631921824104231,0.06130754591683282,E
17736,0.9761882162007233,0.0031320471059884726,0.016298451616790877,E
17737,0.9761509928400867,0.0011275369581558504,0.01570203186202952,E
17738,0.9493297003333352,0.012277624655474814,0.021675426783704717,E
17739,0.970113363744819,0.005888248559258329,0.024926927567860142,E
17742,0.6974448024090959,0.0017539463793535448,0.016360542701452003,E
17744,0.9918871685492382,0.017038336256577292,0.02318270372139497,E
17746,0.3727044818787375,0.0008769731896767723,0.015457332377417239,E
17747,0.7320643889692293,0.0001252818842395389,0.015336991257032596,E
17749,0.5232711144860291,0.004259584064144323,0.017486110996094987,E
17750,0.9867466224453142,0.024054121773991473,0.021443624766167332,E
17752,0.03823955838204941,0.0,0.015393338387777851,E
17754,0.999832494877135,0.01152593335003758,0.02124047204024714,E
17757,0.9976195660872851,0.09283387622149834,0.03479186888702787,E
17758,0.9492924769726985,0.051490854422450494,0.02729022983392044,E
17759,0.95479595084283,0.011776497118516659,0.01805159092546902,E
17760,0.9435061055617284,0.003006765221748934,0.016122609101206876,E
17761,0.9139637853924365,0.002255073916311701,0.01762093533770308,E
17763,0.29531525394707214,0.0,0.015162029715975571,E
17764,0.8657967567285878,0.009270859433725881,0.017994609493064345,E
17765,0.5765302988849742,0.007015785517414178,0.016419638472721414,E
17767,0.9600072213319636,0.002505637684790778,0.016064852411218467,E
17768,0.9786189016502976,0.013029315960912046,0.023119625945263636,E
17769,0.9676677889509898,0.03908794788273614,0.029066027807432355,E
17770,0.4693139920751465,0.0046354297168629405,0.019137938234171134,E
17771,0.8497907116548202,0.006639939864695563,0.01597538063825899,E
17772,0.9730037576982563,0.006514657980456023,0.015753234101537245,E
17774,0.7427102701113165,0.01954397394136807,0.019392328438580127,E
17775,0.31903584051278905,0.0002505637684790778,0.015307919097642455,E
17777,0.9355886967543091,0.024179403658231013,0.01745559403848061,E
17779,0.9438764780000634,0.010398396391881731,0.017372112892304562,E
17781,0.5742205893574689,0.001378100726634928,0.0157717345666037,E
17783,0.8074007485617823,0.008268604359809568,0.016108090641002347,E
17785,0.8580542977161608,0.001503382610874467,0.015574114360712904,E
17786,0.7721948940716215,0.008895013781007263,0.016091422602952002,E
17787,0.5924674807415637,0.016662490603858673,0.021681910756223246,E
17788,0.804054368440546,0.0005011275369581556,0.019048536939173816,E
17789,0.24694163563168975,0.0016286644951140057,0.015905219826930786,E
17790,0.9301689754456101,0.02367827612127285,0.022035569170331663,E
17791,0.9222013151013313,0.0011275369581558504,0.015483056833604876,E
17793,0.9331729006489892,0.007141067401653718,0.016247531289131787,E
17795,0.5202392717621726,0.005637684790779251,0.016343909902382735,E
17796,0.8931093975957431,0.010147832623402651,0.017568499733857594,E
17797,0.9410958929605042,0.01378100726634928,0.01785932704470223,E
17799,0.9413099272841652,0.05124029065397141,0.025772768830698366,E
17800,0.9008499954401382,0.012904034076672509,0.019334360314705243,E
17802,0.780467785973121,0.01829115509897268,0.01952052785174537,E
17805,0.8042404852437293,0.0011275369581558504,0.016914499484013218,E
17806,0.970671714154369,0.005261839138060634,0.01703336056719254,E
17809,0.9571373002268763,0.007892758707090951,0.03141643260641776,E
17811,0.9893838975464222,0.1091205211726384,0.04216463898632956,E
17812,0.9677217628239131,0.017539463793535447,0.0176892284830341,E
17813,0.9628566695887005,0.047231270358306175,0.021151246940155223,E
17816,0.9033756004593362,0.0020045101478326226,0.015238004959181805,E
